Invoice_ID,Date,Customer_ID,Product_ID,Employee_ID,Quantity,Payment_Mode,Discount_%,Revenue,Profit
INV06110,2025-04-20,C0695,P175,E003,2,UPI,15,1237.6,359.6
INV06111,2025-07-09,C0403,P065,E003,2,Credit Card,10,1629.0,593.0
INV06112,2025-09-06,C0278,P169,E002,1,UPI,5,2222.05,702.05
INV06113,2025-11-18,C0076,P112,E002,3,Cash,20,3537.6,408.6
INV06114,2025-09-26,C0285,P248,E004,2,UPI,10,3697.2,1087.2
INV06115,2025-01-30,C0345,P082,E003,2,UPI,15,3240.2,1060.2
INV06116,2025-03-15,C0022,P133,E001,1,UPI,5,1629.25,479.25
INV06117,2025-11-27,C0074,P149,E004,3,UPI,20,2107.2,418.2
INV06118,2025-04-23,C0419,P143,E002,3,UPI,5,3297.45,732.45
INV06119,2025-06-05,C0343,P002,E002,1,UPI,0,1763.0,690.0
INV06120,2025-05-02,C0776,P117,E004,1,Cash,10,384.3,78.3
INV06121,2025-03-23,C0387,P238,E003,2,UPI,5,2000.7,672.7
INV06122,2025-07-10,C0375,P230,E004,1,UPI,0,448.0,183.0
INV06123,2025-06-06,C0414,P250,E004,3,UPI,0,4653.0,1929.0
INV06124,2025-09-22,C0223,P133,E003,1,UPI,15,1457.75,307.75
INV06125,2025-04-13,C0025,P190,E002,2,UPI,15,3100.8,690.8
INV06126,2025-03-11,C0674,P051,E001,1,UPI,20,2236.8,452.8
INV06127,2025-04-22,C0162,P151,E003,1,Cash,0,1497.0,622.0
INV06128,2025-06-26,C0201,P163,E004,3,UPI,20,1934.4,146.4
INV06129,2025-05-01,C0734,P165,E002,3,UPI,0,2763.0,888.0
INV06130,2025-01-24,C0005,P099,E003,3,Cash,5,8313.45,3069.45
INV06131,2025-05-10,C0783,P017,E003,1,UPI,20,1412.0,389.0
INV06132,2025-08-02,C0209,P215,E001,2,UPI,20,2720.0,258.0
INV06133,2025-02-06,C0167,P095,E002,2,UPI,10,1558.8,326.8
INV06134,2025-01-15,C0129,P129,E004,3,UPI,10,7838.1,2693.1
INV06135,2025-09-04,C0526,P124,E001,2,UPI,20,2760.0,570.0
INV06136,2025-06-18,C0108,P183,E003,1,UPI,20,1545.6,236.6
INV06137,2025-02-14,C0474,P109,E003,3,Cash,5,5537.55,1253.55
INV06138,2025-03-02,C0629,P110,E002,2,UPI,5,1145.7,443.7
INV06139,2025-02-01,C0686,P002,E003,3,UPI,15,4495.65,1276.65
INV06140,2025-10-20,C0405,P132,E001,3,UPI,10,4355.1,1517.1
INV06141,2025-07-31,C0237,P206,E002,1,UPI,5,2087.15,609.15
INV06142,2025-12-24,C0221,P182,E002,3,Cash,20,1521.6,162.6
INV06143,2025-09-09,C0191,P029,E003,3,UPI,10,8089.2,2923.2
INV06144,2025-05-31,C0192,P135,E003,2,UPI,5,3262.3,1094.3
INV06145,2025-04-10,C0154,P218,E003,3,Credit Card,0,5052.0,1731.0
INV06146,2025-06-02,C0346,P031,E001,2,UPI,20,1513.6,215.6
INV06147,2025-11-09,C0533,P040,E004,3,UPI,15,4258.5,880.5
INV06148,2025-04-07,C0618,P117,E004,3,Cash,15,1088.85,170.85
INV06149,2025-06-05,C0366,P047,E003,2,UPI,20,1388.8,150.8
INV06150,2025-08-04,C0064,P071,E004,2,Cash,5,3501.7,1101.7
INV06151,2025-05-02,C0609,P236,E001,1,UPI,10,818.1,282.1
INV06152,2025-03-17,C0548,P217,E001,2,UPI,15,2221.9,513.9
INV06153,2025-09-19,C0017,P002,E004,2,UPI,5,3349.7,1203.7
INV06154,2025-08-24,C0075,P057,E003,3,UPI,15,2968.2,646.2
INV06155,2025-12-20,C0285,P127,E003,1,Credit Card,15,1592.05,336.05
INV06156,2025-01-16,C0043,P088,E004,3,Credit Card,10,1841.4,365.4
INV06157,2025-06-18,C0733,P014,E003,1,Credit Card,20,1427.2,282.2
INV06158,2025-12-29,C0176,P117,E004,3,UPI,10,1152.9,234.9
INV06159,2025-05-08,C0159,P100,E002,1,UPI,5,829.35,268.35
INV06160,2025-02-19,C0170,P094,E001,1,UPI,10,1593.9,352.9
INV06161,2025-08-13,C0753,P174,E004,1,UPI,15,1419.5,393.5
INV06162,2025-08-31,C0716,P075,E001,1,Debit Card,0,2016.0,562.0
INV06163,2025-12-22,C0277,P007,E002,2,UPI,15,754.8,244.8
INV06164,2025-12-27,C0273,P165,E001,1,UPI,10,828.9,203.9
INV06165,2025-04-10,C0708,P169,E004,3,UPI,10,6315.3,1755.3
INV06166,2025-04-12,C0125,P193,E004,1,UPI,5,1026.95,356.95
INV06167,2025-12-10,C0240,P131,E002,2,UPI,15,1302.2,380.2
INV06168,2025-01-05,C0139,P059,E003,1,Cash,5,2092.85,720.85
INV06169,2025-07-08,C0067,P110,E004,1,Cash,15,512.55,161.55
INV06170,2025-02-10,C0259,P133,E004,2,UPI,20,2744.0,444.0
INV06171,2025-09-28,C0576,P098,E004,2,UPI,5,3435.2,1043.2
INV06172,2025-04-02,C0074,P184,E002,1,Debit Card,20,506.4,134.4
INV06173,2025-03-24,C0088,P085,E002,2,Cash,5,1848.7,582.7
INV06174,2025-02-01,C0250,P140,E003,2,UPI,20,1689.6,179.6
INV06175,2025-10-13,C0250,P187,E004,3,UPI,5,8185.2,3028.2
INV06176,2025-12-04,C0082,P191,E001,3,UPI,5,6734.55,2477.55
INV06177,2025-03-05,C0037,P168,E003,2,Cash,15,1421.2,461.2
INV06178,2025-02-04,C0250,P060,E001,2,UPI,15,4367.3,921.3
INV06179,2025-03-31,C0597,P089,E002,2,UPI,5,1368.0,320.0
INV06180,2025-05-07,C0580,P126,E001,1,UPI,10,684.0,201.0
INV06181,2025-04-02,C0303,P112,E002,2,UPI,0,2948.0,862.0
INV06182,2025-04-28,C0299,P030,E003,1,Credit Card,5,1957.95,451.95
INV06183,2025-03-30,C0352,P218,E001,3,Credit Card,0,5052.0,1731.0
INV06184,2025-06-25,C0605,P014,E004,1,UPI,20,1427.2,282.2
INV06185,2025-01-04,C0594,P229,E004,1,UPI,0,466.0,125.0
INV06186,2025-12-17,C0383,P169,E001,1,UPI,10,2105.1,585.1
INV06187,2025-09-05,C0646,P114,E002,1,Credit Card,10,1229.4,224.4
INV06188,2025-01-28,C0086,P145,E002,3,UPI,20,4869.6,885.6
INV06189,2025-08-24,C0337,P165,E002,1,Cash,0,921.0,296.0
INV06190,2025-12-14,C0049,P210,E002,2,Cash,0,2946.0,1002.0
INV06191,2025-07-30,C0430,P163,E002,2,Cash,20,1289.6,97.6
INV06192,2025-07-02,C0139,P182,E004,1,Credit Card,10,570.6,117.6
INV06193,2025-06-15,C0562,P141,E003,3,Debit Card,5,5899.5,2212.5
INV06194,2025-09-07,C0123,P077,E001,3,Cash,10,5780.7,1598.7
INV06195,2025-01-15,C0352,P140,E002,1,UPI,5,1003.2,248.2
INV06196,2025-05-10,C0305,P184,E002,3,UPI,5,1804.05,688.05
INV06197,2025-11-21,C0550,P048,E002,3,UPI,20,4399.2,490.2
INV06198,2025-02-02,C0173,P040,E004,1,UPI,15,1419.5,293.5
INV06199,2025-09-08,C0505,P187,E004,3,Cash,20,6892.8,1735.8
INV06200,2025-03-30,C0233,P094,E002,2,Cash,20,2833.6,351.6
INV06201,2025-06-24,C0382,P070,E003,2,Cash,0,1264.0,496.0
INV06202,2025-06-03,C0378,P151,E004,2,Cash,15,2544.9,794.9
INV06203,2025-01-21,C0232,P009,E004,2,UPI,15,4535.6,1211.6
INV06204,2025-09-18,C0371,P245,E002,1,Debit Card,0,1676.0,578.0
INV06205,2025-07-20,C0690,P006,E002,1,Credit Card,0,965.0,397.0
INV06206,2025-04-30,C0771,P192,E002,2,Debit Card,15,2510.9,716.9
INV06207,2025-04-15,C0540,P150,E003,3,Credit Card,15,2052.75,345.75
INV06208,2025-12-09,C0731,P122,E001,2,Credit Card,5,950.0,338.0
INV06209,2025-07-29,C0331,P235,E004,3,UPI,0,7161.0,2280.0
INV06210,2025-08-01,C0325,P104,E002,1,UPI,20,1160.0,102.0
INV06211,2025-11-20,C0269,P141,E002,2,UPI,5,3933.0,1475.0
INV06212,2025-01-25,C0009,P047,E001,1,Debit Card,5,824.6,205.6
INV06213,2025-09-03,C0724,P012,E001,3,UPI,0,2157.0,702.0
INV06214,2025-09-22,C0452,P012,E002,2,UPI,20,1150.4,180.4
INV06215,2025-11-05,C0031,P085,E003,2,UPI,20,1556.8,290.8
INV06216,2025-10-05,C0144,P163,E003,3,UPI,0,2418.0,630.0
INV06217,2025-03-09,C0648,P136,E002,3,UPI,15,3679.65,673.65
INV06218,2025-01-05,C0108,P220,E004,1,Credit Card,5,2090.95,681.95
INV06219,2025-05-10,C0267,P127,E002,1,Credit Card,10,1685.7,429.7
INV06220,2025-10-13,C0283,P193,E004,1,UPI,0,1081.0,411.0
INV06221,2025-05-18,C0787,P201,E004,2,Debit Card,5,2109.0,727.0
INV06222,2025-08-31,C0639,P001,E002,2,UPI,0,924.0,272.0
INV06223,2025-04-25,C0398,P072,E004,1,UPI,5,1671.05,512.05
INV06224,2025-09-14,C0338,P023,E004,1,UPI,15,1994.95,258.95
INV06225,2025-06-18,C0513,P119,E003,2,Credit Card,0,3658.0,1144.0
INV06226,2025-01-10,C0330,P205,E003,2,Cash,20,795.2,129.2
INV06227,2025-06-10,C0765,P136,E003,1,UPI,5,1370.85,368.85
INV06228,2025-06-13,C0552,P004,E001,1,Debit Card,20,2390.4,626.4
INV06229,2025-07-19,C0779,P004,E004,3,UPI,0,8964.0,3672.0
INV06230,2025-10-21,C0634,P228,E002,2,UPI,5,2192.6,624.6
INV06231,2025-02-04,C0143,P235,E002,1,Debit Card,20,1909.6,282.6
INV06232,2025-07-09,C0347,P178,E002,2,UPI,0,5398.0,2092.0
INV06233,2025-02-22,C0666,P119,E004,2,UPI,5,3475.1,961.1
INV06234,2025-03-21,C0456,P075,E003,3,UPI,20,4838.4,476.4
INV06235,2025-10-25,C0705,P074,E004,1,UPI,5,1397.45,473.45
INV06236,2025-10-02,C0020,P034,E003,3,UPI,10,2384.1,779.1
INV06237,2025-06-24,C0209,P113,E004,3,UPI,10,1069.2,301.2
INV06238,2025-01-22,C0397,P059,E003,3,Credit Card,20,5287.2,1171.2
INV06239,2025-09-26,C0738,P037,E001,3,UPI,0,2493.0,702.0
INV06240,2025-09-20,C0378,P101,E001,2,UPI,10,1600.2,344.2
INV06241,2025-09-20,C0287,P167,E004,3,Credit Card,15,4656.3,1392.3
INV06242,2025-04-04,C0522,P141,E002,2,Credit Card,10,3726.0,1268.0
INV06243,2025-05-11,C0115,P049,E004,1,UPI,10,1217.7,268.7
INV06244,2025-11-29,C0306,P146,E002,3,UPI,10,2246.4,626.4
INV06245,2025-03-22,C0162,P130,E004,1,Cash,15,362.1,91.1
INV06246,2025-11-17,C0519,P238,E002,3,UPI,0,3159.0,1167.0
INV06247,2025-05-31,C0457,P098,E004,3,UPI,5,5152.8,1564.8
INV06248,2025-01-31,C0482,P127,E002,3,Cash,15,4776.15,1008.15
INV06249,2025-07-08,C0196,P190,E004,1,Debit Card,5,1732.8,527.8
INV06250,2025-05-07,C0111,P140,E001,2,UPI,20,1689.6,179.6
INV06251,2025-07-28,C0754,P043,E001,2,Cash,10,2356.2,516.2
INV06252,2025-07-05,C0353,P031,E002,2,UPI,15,1608.2,310.2
INV06253,2025-08-12,C0547,P186,E002,1,Debit Card,5,1299.6,419.6
INV06254,2025-05-24,C0766,P179,E002,3,UPI,15,3761.25,851.25
INV06255,2025-06-12,C0312,P027,E003,3,Debit Card,5,3263.25,821.25
INV06256,2025-11-04,C0646,P011,E003,1,Credit Card,20,1944.8,278.8
INV06257,2025-04-30,C0530,P101,E004,2,Debit Card,5,1689.1,433.1
INV06258,2025-11-16,C0122,P013,E003,1,UPI,5,1152.35,413.35
INV06259,2025-01-04,C0783,P245,E001,3,UPI,10,4525.2,1231.2
INV06260,2025-01-25,C0215,P125,E001,3,Cash,20,6494.4,1613.4
INV06261,2025-02-20,C0592,P088,E001,1,UPI,15,579.7,87.7
INV06262,2025-06-29,C0009,P125,E001,1,Cash,15,2300.1,673.1
INV06263,2025-10-19,C0487,P046,E001,1,UPI,10,823.5,293.5
INV06264,2025-06-28,C0521,P158,E002,3,UPI,5,2399.7,665.7
INV06265,2025-10-24,C0480,P052,E004,3,UPI,20,3854.4,719.4
INV06266,2025-08-28,C0632,P108,E001,3,UPI,10,2565.0,660.0
INV06267,2025-03-26,C0281,P056,E004,2,Credit Card,0,790.0,268.0
INV06268,2025-09-22,C0620,P061,E004,3,UPI,0,5235.0,2091.0
INV06269,2025-05-15,C0073,P030,E002,2,UPI,15,3503.7,491.7
INV06270,2025-03-06,C0714,P207,E002,1,UPI,15,2369.8,746.8
INV06271,2025-07-05,C0446,P071,E001,2,UPI,10,3317.4,917.4
INV06272,2025-09-08,C0183,P192,E002,2,Cash,0,2954.0,1160.0
INV06273,2025-04-21,C0124,P059,E002,1,UPI,20,1762.4,390.4
INV06274,2025-08-21,C0771,P247,E003,1,UPI,0,612.0,197.0
INV06275,2025-09-02,C0120,P163,E001,2,UPI,10,1450.8,258.8
INV06276,2025-09-13,C0007,P129,E003,2,UPI,0,5806.0,2376.0
INV06277,2025-08-28,C0163,P060,E002,2,UPI,20,4110.4,664.4
INV06278,2025-10-22,C0213,P185,E003,1,UPI,10,872.1,304.1
INV06279,2025-11-10,C0094,P086,E004,3,UPI,10,2227.5,514.5
INV06280,2025-09-26,C0712,P099,E001,2,UPI,15,4958.9,1462.9
INV06281,2025-06-27,C0151,P037,E002,3,UPI,15,2119.05,328.05
INV06282,2025-03-25,C0595,P160,E003,1,UPI,5,2794.9,1107.9
INV06283,2025-08-21,C0151,P218,E001,3,Cash,5,4799.4,1478.4
INV06284,2025-05-08,C0368,P029,E003,2,UPI,5,5692.4,2248.4
INV06285,2025-11-02,C0330,P073,E002,2,UPI,10,4424.4,1320.4
INV06286,2025-05-25,C0562,P169,E003,1,UPI,5,2222.05,702.05
INV06287,2025-01-02,C0216,P157,E003,1,Cash,15,1541.9,392.9
INV06288,2025-01-02,C0289,P115,E004,1,Cash,10,1109.7,201.7
INV06289,2025-02-12,C0590,P137,E001,2,UPI,15,2563.6,629.6
INV06290,2025-02-03,C0438,P039,E003,1,UPI,5,2134.65,520.65
INV06291,2025-05-20,C0241,P037,E002,3,Credit Card,15,2119.05,328.05
INV06292,2025-07-15,C0223,P094,E004,2,UPI,15,3010.7,528.7
INV06293,2025-08-31,C0078,P142,E002,2,Debit Card,15,1711.9,461.9
INV06294,2025-12-23,C0416,P111,E003,2,UPI,20,1318.4,210.4
INV06295,2025-08-05,C0561,P012,E001,2,UPI,15,1222.3,252.3
INV06296,2025-04-29,C0411,P040,E004,3,Credit Card,20,4008.0,630.0
INV06297,2025-11-26,C0727,P108,E001,1,UPI,20,760.0,125.0
INV06298,2025-05-20,C0772,P126,E002,3,UPI,20,1824.0,375.0
INV06299,2025-11-26,C0356,P213,E003,3,UPI,5,3608.1,1211.1
INV06300,2025-11-30,C0448,P201,E004,2,UPI,10,1998.0,616.0
INV06301,2025-12-30,C0197,P047,E003,1,Cash,5,824.6,205.6
INV06302,2025-04-02,C0344,P069,E001,2,UPI,5,3900.7,1212.7
INV06303,2025-12-27,C0305,P113,E004,2,UPI,5,752.4,240.4
INV06304,2025-01-06,C0285,P201,E004,1,UPI,5,1054.5,363.5
INV06305,2025-01-14,C0747,P186,E003,2,Debit Card,20,2188.8,428.8
INV06306,2025-03-17,C0083,P036,E001,3,UPI,0,6375.0,2181.0
INV06307,2025-10-21,C0476,P012,E001,1,UPI,5,683.05,198.05
INV06308,2025-07-22,C0136,P183,E003,2,Credit Card,5,3670.8,1052.8
INV06309,2025-05-19,C0264,P054,E004,3,Cash,5,2448.15,831.15
INV06310,2025-10-22,C0632,P232,E004,2,Cash,20,1027.2,247.2
INV06311,2025-09-08,C0136,P110,E003,2,Cash,15,1025.1,323.1
INV06312,2025-12-23,C0089,P055,E003,2,UPI,10,2494.8,826.8
INV06313,2025-05-19,C0743,P087,E002,3,UPI,10,7257.6,2409.6
INV06314,2025-04-14,C0497,P114,E003,3,UPI,5,3893.1,878.1
INV06315,2025-12-17,C0469,P162,E003,3,Debit Card,15,6344.4,1400.4
INV06316,2025-09-21,C0215,P017,E004,3,UPI,5,5030.25,1961.25
INV06317,2025-03-21,C0368,P099,E003,3,Cash,10,7875.9,2631.9
INV06318,2025-08-01,C0667,P149,E001,3,UPI,10,2370.6,681.6
INV06319,2025-12-29,C0551,P136,E002,1,Debit Card,10,1298.7,296.7
INV06320,2025-03-29,C0365,P122,E002,1,Cash,15,425.0,119.0
INV06321,2025-02-10,C0494,P092,E004,3,UPI,20,6069.6,1101.6
INV06322,2025-07-08,C0274,P247,E002,1,UPI,10,550.8,135.8
INV06323,2025-03-12,C0211,P180,E002,2,UPI,15,4131.0,729.0
INV06324,2025-06-27,C0147,P183,E002,3,Credit Card,20,4636.8,709.8
INV06325,2025-04-18,C0585,P090,E003,3,UPI,15,1825.8,415.8
INV06326,2025-04-11,C0087,P187,E001,2,UPI,10,5169.6,1731.6
INV06327,2025-04-01,C0536,P214,E004,3,UPI,20,2414.4,563.4
INV06328,2025-11-30,C0748,P122,E004,2,UPI,0,1000.0,388.0
INV06329,2025-11-25,C0232,P035,E004,2,Debit Card,15,2619.7,491.7
INV06330,2025-07-21,C0336,P131,E002,1,UPI,5,727.7,266.7
INV06331,2025-12-05,C0347,P155,E004,2,UPI,15,4760.0,1538.0
INV06332,2025-10-05,C0453,P199,E004,1,Cash,15,465.8,137.8
INV06333,2025-01-31,C0020,P240,E001,1,UPI,5,1127.65,321.65
INV06334,2025-02-14,C0599,P115,E003,2,Cash,20,1972.8,156.8
INV06335,2025-10-23,C0319,P040,E003,3,UPI,10,4509.0,1131.0
INV06336,2025-04-14,C0264,P204,E002,3,UPI,0,2628.0,753.0
INV06337,2025-02-28,C0409,P188,E002,2,Cash,10,5220.0,1894.0
INV06338,2025-10-31,C0202,P056,E004,2,Debit Card,5,750.5,228.5
INV06339,2025-01-26,C0480,P214,E002,2,UPI,0,2012.0,778.0
INV06340,2025-10-13,C0556,P141,E002,1,Cash,5,1966.5,737.5
INV06341,2025-11-09,C0392,P067,E001,2,Cash,5,2253.4,883.4
INV06342,2025-01-01,C0356,P188,E004,3,UPI,0,8700.0,3711.0
INV06343,2025-05-17,C0625,P148,E003,3,UPI,10,5335.2,1360.2
INV06344,2025-04-13,C0247,P235,E001,3,Debit Card,10,6444.9,1563.9
INV06345,2025-03-25,C0665,P171,E001,1,UPI,0,1184.0,447.0
INV06346,2025-01-26,C0423,P154,E004,3,UPI,20,2145.6,411.6
INV06347,2025-11-11,C0549,P015,E002,3,UPI,10,4336.2,934.2
INV06348,2025-01-10,C0046,P006,E002,3,Debit Card,0,2895.0,1191.0
INV06349,2025-10-18,C0437,P226,E004,2,UPI,5,3224.3,994.3
INV06350,2025-12-07,C0752,P091,E003,3,UPI,10,7416.9,2190.9
INV06351,2025-08-22,C0711,P249,E003,3,Debit Card,15,1833.45,261.45
INV06352,2025-11-07,C0408,P153,E001,3,UPI,10,2945.7,542.7
INV06353,2025-08-21,C0351,P118,E003,1,Cash,5,1015.55,223.55
INV06354,2025-06-05,C0645,P201,E003,2,UPI,0,2220.0,838.0
INV06355,2025-10-02,C0478,P163,E002,3,Cash,0,2418.0,630.0
INV06356,2025-03-23,C0663,P109,E004,3,UPI,15,4954.65,670.65
INV06357,2025-07-19,C0005,P230,E003,2,Cash,15,761.6,231.6
INV06358,2025-02-27,C0704,P191,E004,3,Debit Card,0,7089.0,2832.0
INV06359,2025-03-02,C0627,P242,E003,1,UPI,5,532.0,211.0
INV06360,2025-05-22,C0360,P243,E002,1,UPI,15,1479.85,380.85
INV06361,2025-12-29,C0705,P098,E002,1,Debit Card,15,1536.8,340.8
INV06362,2025-06-17,C0073,P134,E004,1,UPI,0,1950.0,730.0
INV06363,2025-06-13,C0631,P138,E004,1,Credit Card,20,2225.6,520.6
INV06364,2025-07-09,C0136,P195,E001,2,UPI,5,3192.0,1180.0
INV06365,2025-01-23,C0522,P234,E003,3,Cash,15,6415.8,1663.8
INV06366,2025-09-05,C0148,P112,E001,2,UPI,15,2505.8,419.8
INV06367,2025-07-28,C0014,P095,E004,1,Credit Card,20,692.8,76.8
INV06368,2025-11-26,C0377,P039,E002,2,UPI,15,3819.9,591.9
INV06369,2025-11-16,C0469,P009,E004,3,UPI,15,6803.4,1817.4
INV06370,2025-02-23,C0103,P105,E002,3,UPI,20,5959.2,880.2
INV06371,2025-11-20,C0661,P020,E002,1,UPI,0,2044.0,795.0
INV06372,2025-09-01,C0387,P178,E003,1,UPI,20,2159.2,506.2
INV06373,2025-09-21,C0313,P143,E004,2,UPI,0,2314.0,604.0
INV06374,2025-02-08,C0068,P052,E003,3,Debit Card,0,4818.0,1683.0
INV06375,2025-08-04,C0579,P017,E003,2,Cash,5,3353.5,1307.5
INV06376,2025-11-11,C0128,P183,E004,3,Debit Card,0,5796.0,1869.0
INV06377,2025-11-21,C0752,P238,E004,1,Cash,20,842.4,178.4
INV06378,2025-03-22,C0624,P015,E004,2,UPI,20,2569.6,301.6
INV06379,2025-02-14,C0339,P154,E004,2,UPI,15,1519.8,363.8
INV06380,2025-03-23,C0657,P044,E002,2,UPI,0,1794.0,586.0
INV06381,2025-09-04,C0494,P059,E003,2,Debit Card,20,3524.8,780.8
INV06382,2025-08-22,C0014,P205,E001,3,UPI,0,1491.0,492.0
INV06383,2025-09-28,C0576,P222,E003,3,UPI,15,5706.9,1476.9
INV06384,2025-05-14,C0128,P055,E003,2,Cash,15,2356.2,688.2
INV06385,2025-07-23,C0047,P008,E002,3,UPI,10,6960.6,2283.6
INV06386,2025-02-24,C0360,P223,E002,1,Credit Card,20,932.0,244.0
INV06387,2025-08-18,C0703,P188,E004,3,UPI,5,8265.0,3276.0
INV06388,2025-05-24,C0131,P147,E004,3,Debit Card,15,5553.9,1332.9
INV06389,2025-10-22,C0615,P030,E003,1,Debit Card,10,1854.9,348.9
INV06390,2025-07-09,C0367,P003,E002,1,UPI,5,455.05,176.05
INV06391,2025-04-06,C0643,P054,E004,2,UPI,10,1546.2,468.2
INV06392,2025-03-28,C0418,P004,E002,2,UPI,10,5378.4,1850.4
INV06393,2025-04-05,C0752,P031,E001,2,UPI,5,1797.4,499.4
INV06394,2025-09-21,C0311,P223,E003,3,Cash,5,3320.25,1256.25
INV06395,2025-03-04,C0111,P245,E004,2,UPI,0,3352.0,1156.0
INV06396,2025-09-26,C0603,P002,E002,3,Cash,0,5289.0,2070.0
INV06397,2025-04-24,C0470,P228,E003,1,Cash,5,1096.3,312.3
INV06398,2025-05-31,C0401,P004,E003,1,UPI,10,2689.2,925.2
INV06399,2025-04-03,C0081,P075,E001,2,UPI,5,3830.4,922.4
INV06400,2025-12-10,C0017,P194,E002,2,UPI,15,3294.6,958.6
INV06401,2025-10-09,C0589,P026,E003,3,UPI,10,7711.2,2749.2
INV06402,2025-01-09,C0005,P147,E004,3,UPI,20,5227.2,1006.2
INV06403,2025-03-17,C0361,P090,E001,2,Credit Card,15,1217.2,277.2
INV06404,2025-03-13,C0567,P073,E001,2,UPI,0,4916.0,1812.0
INV06405,2025-07-02,C0377,P178,E004,2,Debit Card,0,5398.0,2092.0
INV06406,2025-09-28,C0288,P150,E002,1,UPI,10,724.5,155.5
INV06407,2025-08-11,C0059,P224,E002,1,Cash,20,504.0,120.0
INV06408,2025-03-09,C0580,P155,E002,3,Debit Card,20,6720.0,1887.0
INV06409,2025-01-20,C0173,P229,E002,2,Debit Card,0,932.0,250.0
INV06410,2025-10-30,C0405,P206,E004,1,UPI,10,1977.3,499.3
INV06411,2025-04-15,C0071,P024,E004,3,UPI,10,1965.6,537.6
INV06412,2025-10-07,C0109,P097,E004,2,UPI,0,3994.0,1330.0
INV06413,2025-11-07,C0401,P070,E002,3,UPI,0,1896.0,744.0
INV06414,2025-04-23,C0042,P078,E001,3,UPI,20,2628.0,720.0
INV06415,2025-07-16,C0149,P160,E004,1,UPI,10,2647.8,960.8
INV06416,2025-03-15,C0111,P021,E002,3,UPI,20,1653.6,195.6
INV06417,2025-06-17,C0429,P127,E004,1,UPI,15,1592.05,336.05
INV06418,2025-07-10,C0446,P021,E004,1,UPI,10,620.1,134.1
INV06419,2025-10-12,C0537,P072,E003,3,UPI,10,4749.3,1272.3
INV06420,2025-02-05,C0433,P242,E001,1,UPI,15,476.0,155.0
INV06421,2025-11-06,C0742,P190,E003,1,Debit Card,0,1824.0,619.0
INV06422,2025-10-14,C0362,P033,E001,1,UPI,20,866.4,80.4
INV06423,2025-11-17,C0036,P190,E002,2,Cash,15,3100.8,690.8
INV06424,2025-04-14,C0382,P217,E004,2,UPI,20,2091.2,383.2
INV06425,2025-04-09,C0346,P020,E002,2,Cash,5,3883.6,1385.6
INV06426,2025-04-19,C0790,P107,E004,2,Cash,0,2584.0,716.0
INV06427,2025-11-18,C0238,P107,E001,1,UPI,15,1098.2,164.2
INV06428,2025-03-24,C0599,P151,E001,2,Cash,5,2844.3,1094.3
INV06429,2025-11-05,C0662,P169,E001,1,Credit Card,5,2222.05,702.05
INV06430,2025-12-09,C0772,P158,E003,1,UPI,0,842.0,264.0
INV06431,2025-04-09,C0439,P201,E004,1,UPI,10,999.0,308.0
INV06432,2025-12-10,C0754,P117,E001,3,UPI,5,1216.95,298.95
INV06433,2025-09-21,C0097,P032,E002,2,UPI,0,4602.0,1650.0
INV06434,2025-02-03,C0394,P107,E004,3,UPI,20,3100.8,298.8
INV06435,2025-07-23,C0308,P129,E003,3,Cash,0,8709.0,3564.0
INV06436,2025-05-04,C0364,P238,E002,1,UPI,15,895.05,231.05
INV06437,2025-10-29,C0007,P106,E004,3,UPI,15,3317.55,920.55
INV06438,2025-11-10,C0431,P194,E004,3,UPI,15,4941.9,1437.9
INV06439,2025-12-13,C0620,P100,E002,3,UPI,5,2488.05,805.05
INV06440,2025-12-09,C0166,P051,E004,1,Credit Card,15,2376.6,592.6
INV06441,2025-11-25,C0061,P110,E003,1,UPI,10,542.7,191.7
INV06442,2025-09-03,C0169,P021,E002,3,UPI,15,1756.95,298.95
INV06443,2025-07-30,C0512,P084,E001,3,UPI,15,1741.65,280.65
INV06444,2025-06-19,C0012,P074,E003,2,UPI,0,2942.0,1094.0
INV06445,2025-08-07,C0763,P160,E001,1,UPI,5,2794.9,1107.9
INV06446,2025-11-10,C0442,P060,E001,3,Debit Card,10,6936.3,1767.3
INV06447,2025-03-08,C0090,P191,E001,1,Debit Card,15,2008.55,589.55
INV06448,2025-12-02,C0652,P210,E001,3,Cash,0,4419.0,1503.0
INV06449,2025-03-10,C0287,P224,E001,1,UPI,10,567.0,183.0
INV06450,2025-12-23,C0024,P195,E003,3,UPI,15,4284.0,1266.0
INV06451,2025-11-15,C0678,P241,E003,3,UPI,5,5757.0,1890.0
INV06452,2025-09-20,C0140,P066,E002,2,Debit Card,10,1499.4,371.4
INV06453,2025-07-28,C0145,P066,E004,3,UPI,5,2374.05,682.05
INV06454,2025-03-05,C0706,P007,E003,2,Cash,0,888.0,378.0
INV06455,2025-11-11,C0753,P133,E003,3,Credit Card,15,4373.25,923.25
INV06456,2025-03-03,C0382,P243,E004,1,UPI,10,1566.9,467.9
INV06457,2025-09-16,C0500,P192,E001,2,Credit Card,0,2954.0,1160.0
INV06458,2025-09-17,C0770,P098,E004,3,Cash,20,4339.2,751.2
INV06459,2025-12-03,C0650,P036,E003,3,UPI,15,5418.75,1224.75
INV06460,2025-12-08,C0623,P110,E002,2,UPI,10,1085.4,383.4
INV06461,2025-03-02,C0371,P076,E002,3,UPI,5,3177.75,987.75
