Invoice_ID,Date,Customer_ID,Product_ID,Employee_ID,Quantity,Payment_Mode,Discount_%,Revenue,Profit
INV05689,2025-09-27,C0608,P069,E004,3,Cash,10,5543.1,1511.1
INV05690,2025-04-08,C0353,P202,E004,3,UPI,20,3492.0,435.0
INV05691,2025-06-23,C0686,P176,E003,2,Cash,10,1240.2,230.2
INV05692,2025-09-05,C0309,P202,E002,1,UPI,15,1236.75,217.75
INV05693,2025-10-27,C0466,P229,E002,3,UPI,20,1118.4,95.4
INV05694,2025-03-27,C0191,P088,E003,2,Cash,10,1227.6,243.6
INV05695,2025-08-26,C0387,P146,E001,3,UPI,20,1996.8,376.8
INV05696,2025-10-13,C0797,P141,E004,3,Credit Card,20,4968.0,1281.0
INV05697,2025-08-06,C0372,P009,E004,1,Credit Card,5,2534.6,872.6
INV05698,2025-08-05,C0213,P169,E003,1,UPI,10,2105.1,585.1
INV05699,2025-10-29,C0100,P084,E002,3,UPI,10,1844.1,383.1
INV05700,2025-12-03,C0522,P231,E002,1,Cash,0,2419.0,1010.0
INV05701,2025-09-30,C0677,P186,E001,3,UPI,15,3488.4,848.4
INV05702,2025-12-18,C0756,P230,E001,2,UPI,0,896.0,366.0
INV05703,2025-12-15,C0360,P084,E004,2,Cash,20,1092.8,118.8
INV05704,2025-07-30,C0472,P233,E004,2,UPI,10,1710.0,532.0
INV05705,2025-05-13,C0478,P007,E002,1,UPI,0,444.0,189.0
INV05706,2025-01-07,C0492,P233,E001,2,Cash,5,1805.0,627.0
INV05707,2025-12-30,C0700,P070,E002,3,UPI,15,1611.6,459.6
INV05708,2025-09-23,C0693,P165,E004,3,UPI,20,2210.4,335.4
INV05709,2025-09-15,C0505,P158,E002,1,Debit Card,5,799.9,221.9
INV05710,2025-03-23,C0027,P170,E004,3,UPI,0,3126.0,1065.0
INV05711,2025-04-09,C0677,P126,E001,1,UPI,20,608.0,125.0
INV05712,2025-07-06,C0781,P005,E002,3,UPI,20,5184.0,702.0
INV05713,2025-04-11,C0060,P120,E003,3,UPI,5,6948.3,1599.3
INV05714,2025-09-15,C0197,P048,E001,2,UPI,15,3116.1,510.1
INV05715,2025-11-03,C0701,P012,E002,1,UPI,10,647.1,162.1
INV05716,2025-10-27,C0706,P147,E002,2,Cash,5,4138.2,1324.2
INV05717,2025-04-18,C0182,P054,E002,2,UPI,10,1546.2,468.2
INV05718,2025-05-09,C0430,P095,E004,2,UPI,0,1732.0,500.0
INV05719,2025-06-08,C0567,P174,E004,1,UPI,20,1336.0,310.0
INV05720,2025-02-19,C0426,P143,E001,2,Debit Card,15,1966.9,256.9
INV05721,2025-11-23,C0099,P159,E003,1,Cash,10,1488.6,524.6
INV05722,2025-05-20,C0734,P244,E003,3,UPI,15,7020.15,2163.15
INV05723,2025-08-29,C0778,P104,E001,3,Cash,5,4132.5,958.5
INV05724,2025-10-17,C0726,P007,E004,3,Cash,0,1332.0,567.0
INV05725,2025-11-11,C0447,P064,E002,1,Credit Card,0,2168.0,911.0
INV05726,2025-03-09,C0441,P155,E001,1,UPI,10,2520.0,909.0
INV05727,2025-10-13,C0444,P032,E004,1,Credit Card,20,1840.8,364.8
INV05728,2025-12-24,C0408,P077,E003,2,Debit Card,10,3853.8,1065.8
INV05729,2025-05-17,C0141,P027,E004,3,Cash,20,2748.0,306.0
INV05730,2025-05-18,C0337,P077,E003,3,Debit Card,20,5138.4,956.4
INV05731,2025-03-24,C0502,P172,E001,2,UPI,10,4771.8,1715.8
INV05732,2025-04-04,C0122,P051,E001,3,Debit Card,10,7549.2,2197.2
INV05733,2025-01-16,C0120,P214,E003,3,UPI,10,2716.2,865.2
INV05734,2025-02-21,C0239,P030,E001,2,UPI,0,4122.0,1110.0
INV05735,2025-04-12,C0170,P070,E004,3,UPI,10,1706.4,554.4
INV05736,2025-10-12,C0609,P205,E004,3,UPI,15,1267.35,268.35
INV05737,2025-07-28,C0077,P224,E001,3,Debit Card,0,1890.0,738.0
INV05738,2025-11-25,C0044,P195,E002,2,UPI,10,3024.0,1012.0
INV05739,2025-07-02,C0349,P004,E001,2,Credit Card,20,4780.8,1252.8
INV05740,2025-01-16,C0754,P064,E004,3,UPI,15,5528.4,1757.4
INV05741,2025-04-03,C0058,P026,E003,2,UPI,10,5140.8,1832.8
INV05742,2025-03-15,C0328,P231,E003,1,UPI,0,2419.0,1010.0
INV05743,2025-10-17,C0217,P161,E004,2,UPI,5,4774.7,1502.7
INV05744,2025-11-12,C0194,P239,E002,3,UPI,10,2313.9,651.9
INV05745,2025-11-06,C0151,P158,E004,2,UPI,15,1431.4,275.4
INV05746,2025-08-27,C0241,P056,E003,3,UPI,15,1007.25,224.25
INV05747,2025-10-13,C0075,P009,E004,2,Credit Card,15,4535.6,1211.6
INV05748,2025-07-04,C0357,P101,E004,1,Debit Card,20,711.2,83.2
INV05749,2025-11-14,C0543,P052,E004,3,Cash,10,4336.2,1201.2
INV05750,2025-01-25,C0717,P236,E003,1,Cash,5,863.55,327.55
INV05751,2025-03-21,C0040,P085,E002,2,UPI,20,1556.8,290.8
INV05752,2025-03-24,C0034,P137,E003,3,Cash,20,3619.2,718.2
INV05753,2025-12-01,C0107,P225,E004,2,UPI,15,3218.1,882.1
INV05754,2025-11-03,C0800,P193,E003,1,UPI,5,1026.95,356.95
INV05755,2025-06-25,C0241,P044,E002,1,UPI,0,897.0,293.0
INV05756,2025-05-28,C0533,P006,E001,3,UPI,10,2605.5,901.5
INV05757,2025-04-25,C0096,P203,E004,3,Cash,0,1461.0,513.0
INV05758,2025-09-03,C0171,P215,E002,3,Cash,5,4845.0,1152.0
INV05759,2025-09-17,C0180,P021,E003,2,Cash,15,1171.3,199.3
INV05760,2025-09-12,C0728,P154,E002,3,UPI,5,2547.9,813.9
INV05761,2025-12-24,C0370,P171,E002,2,UPI,15,2012.8,538.8
INV05762,2025-08-22,C0200,P214,E002,3,UPI,0,3018.0,1167.0
INV05763,2025-02-03,C0733,P147,E004,1,Debit Card,10,1960.2,553.2
INV05764,2025-08-21,C0185,P129,E002,3,Debit Card,20,6967.2,1822.2
INV05765,2025-08-02,C0468,P087,E004,1,UPI,20,2150.4,534.4
INV05766,2025-07-02,C0058,P129,E002,2,Cash,10,5225.4,1795.4
INV05767,2025-06-11,C0640,P008,E003,2,Debit Card,15,4382.6,1264.6
INV05768,2025-04-13,C0666,P160,E001,3,UPI,15,7502.1,2441.1
INV05769,2025-06-12,C0624,P075,E003,3,UPI,15,5140.8,778.8
INV05770,2025-10-11,C0688,P236,E002,2,UPI,5,1727.1,655.1
INV05771,2025-04-24,C0167,P029,E003,1,UPI,10,2696.4,974.4
INV05772,2025-05-03,C0684,P028,E004,2,UPI,5,1497.2,575.2
INV05773,2025-01-18,C0139,P165,E003,2,UPI,20,1473.6,223.6
INV05774,2025-01-21,C0071,P126,E004,1,UPI,20,608.0,125.0
INV05775,2025-01-31,C0134,P089,E004,3,UPI,5,2052.0,480.0
INV05776,2025-06-09,C0635,P192,E002,2,UPI,20,2363.2,569.2
INV05777,2025-09-01,C0139,P068,E001,2,UPI,0,3986.0,1170.0
INV05778,2025-11-26,C0283,P007,E003,3,UPI,5,1265.4,500.4
INV05779,2025-03-29,C0140,P016,E004,3,Cash,0,1965.0,678.0
INV05780,2025-12-05,C0783,P196,E002,1,UPI,20,1099.2,158.2
INV05781,2025-08-12,C0449,P219,E001,1,UPI,20,796.0,142.0
INV05782,2025-10-12,C0065,P134,E001,2,Cash,10,3510.0,1070.0
INV05783,2025-02-19,C0472,P235,E004,1,UPI,15,2028.95,401.95
INV05784,2025-04-25,C0032,P154,E001,3,UPI,15,2279.7,545.7
INV05785,2025-04-29,C0640,P068,E003,1,UPI,10,1793.7,385.7
INV05786,2025-04-12,C0640,P243,E001,1,UPI,15,1479.85,380.85
INV05787,2025-08-22,C0042,P206,E004,1,UPI,15,1867.45,389.45
INV05788,2025-04-17,C0337,P056,E004,2,Debit Card,20,632.0,110.0
INV05789,2025-04-05,C0229,P220,E001,1,UPI,5,2090.95,681.95
INV05790,2025-10-23,C0671,P221,E002,2,UPI,15,1802.0,512.0
INV05791,2025-03-26,C0169,P097,E004,2,Cash,0,3994.0,1330.0
INV05792,2025-12-20,C0347,P165,E003,2,Cash,0,1842.0,592.0
INV05793,2025-07-31,C0682,P178,E002,2,UPI,10,4858.2,1552.2
INV05794,2025-04-15,C0451,P070,E001,2,UPI,20,1011.2,243.2
INV05795,2025-01-22,C0786,P024,E003,1,UPI,0,728.0,252.0
INV05796,2025-09-10,C0294,P094,E003,1,UPI,10,1593.9,352.9
INV05797,2025-07-02,C0632,P083,E004,1,UPI,10,1043.1,187.1
INV05798,2025-11-13,C0169,P183,E002,1,Cash,5,1835.4,526.4
INV05799,2025-11-02,C0115,P128,E004,3,Debit Card,20,1528.8,127.8
INV05800,2025-09-11,C0334,P167,E004,2,Debit Card,15,3104.2,928.2
INV05801,2025-05-16,C0331,P069,E004,1,UPI,20,1642.4,298.4
INV05802,2025-05-25,C0396,P038,E001,3,UPI,5,4406.1,1448.1
INV05803,2025-10-26,C0355,P203,E003,2,UPI,0,974.0,342.0
INV05804,2025-01-09,C0583,P113,E001,3,UPI,5,1128.6,360.6
INV05805,2025-04-04,C0760,P052,E002,2,UPI,10,2890.8,800.8
INV05806,2025-04-20,C0128,P178,E003,2,UPI,0,5398.0,2092.0
INV05807,2025-12-31,C0247,P032,E002,1,UPI,20,1840.8,364.8
INV05808,2025-02-16,C0197,P039,E001,1,Credit Card,5,2134.65,520.65
INV05809,2025-02-24,C0466,P123,E002,3,UPI,5,7273.2,2731.2
INV05810,2025-11-21,C0600,P011,E003,2,UPI,10,4375.8,1043.8
INV05811,2025-10-24,C0122,P001,E003,1,UPI,20,369.6,43.6
INV05812,2025-12-09,C0612,P110,E003,2,Cash,10,1085.4,383.4
INV05813,2025-02-22,C0443,P218,E002,1,UPI,5,1599.8,492.8
INV05814,2025-08-13,C0073,P199,E003,1,UPI,0,548.0,220.0
INV05815,2025-06-16,C0009,P009,E003,2,UPI,20,4268.8,944.8
INV05816,2025-07-31,C0242,P028,E003,1,UPI,0,788.0,327.0
INV05817,2025-05-19,C0349,P214,E001,2,UPI,20,1609.6,375.6
INV05818,2025-02-22,C0636,P179,E003,3,UPI,15,3761.25,851.25
INV05819,2025-02-22,C0218,P114,E004,2,UPI,0,2732.0,722.0
INV05820,2025-04-06,C0552,P231,E003,2,UPI,10,4354.2,1536.2
INV05821,2025-02-16,C0083,P230,E003,2,UPI,15,761.6,231.6
INV05822,2025-09-16,C0035,P239,E003,2,Debit Card,0,1714.0,606.0
INV05823,2025-12-16,C0777,P098,E004,3,UPI,0,5424.0,1836.0
INV05824,2025-08-19,C0227,P021,E001,3,UPI,5,1963.65,505.65
INV05825,2025-04-18,C0062,P195,E003,3,Cash,20,4032.0,1014.0
INV05826,2025-05-16,C0511,P057,E003,2,UPI,20,1862.4,314.4
INV05827,2025-08-02,C0204,P193,E004,3,UPI,10,2918.7,908.7
INV05828,2025-09-30,C0673,P120,E004,2,Credit Card,20,3900.8,334.8
INV05829,2025-12-05,C0606,P094,E004,2,Debit Card,15,3010.7,528.7
INV05830,2025-04-12,C0275,P146,E003,2,UPI,0,1664.0,584.0
INV05831,2025-12-31,C0013,P184,E002,3,Debit Card,5,1804.05,688.05
INV05832,2025-04-25,C0208,P126,E004,2,UPI,10,1368.0,402.0
INV05833,2025-10-30,C0027,P074,E002,1,UPI,15,1250.35,326.35
INV05834,2025-11-03,C0169,P005,E002,3,Cash,0,6480.0,1998.0
INV05835,2025-11-17,C0663,P116,E003,2,Cash,20,3096.0,514.0
INV05836,2025-05-24,C0058,P113,E001,2,UPI,15,673.2,161.2
INV05837,2025-04-28,C0656,P183,E001,2,UPI,5,3670.8,1052.8
INV05838,2025-10-29,C0663,P067,E001,2,UPI,20,1897.6,527.6
INV05839,2025-05-20,C0069,P228,E003,3,Debit Card,0,3462.0,1110.0
INV05840,2025-10-04,C0573,P061,E002,2,UPI,20,2792.0,696.0
INV05841,2025-05-10,C0533,P170,E002,3,UPI,20,2500.8,439.8
INV05842,2025-11-18,C0005,P014,E004,2,Cash,10,3211.2,921.2
INV05843,2025-10-16,C0097,P025,E002,2,UPI,5,5029.3,1745.3
INV05844,2025-04-09,C0469,P129,E003,1,UPI,5,2757.85,1042.85
INV05845,2025-12-26,C0557,P146,E001,2,UPI,10,1497.6,417.6
INV05846,2025-01-24,C0119,P018,E002,1,UPI,0,1289.0,456.0
INV05847,2025-09-16,C0071,P031,E002,1,UPI,15,804.1,155.1
INV05848,2025-04-08,C0622,P031,E003,1,Credit Card,15,804.1,155.1
INV05849,2025-08-30,C0631,P109,E003,2,UPI,15,3303.1,447.1
INV05850,2025-08-22,C0722,P166,E004,3,UPI,20,2762.4,680.4
INV05851,2025-01-31,C0054,P047,E001,2,Debit Card,15,1475.6,237.6
INV05852,2025-08-12,C0234,P183,E003,1,Debit Card,15,1642.2,333.2
INV05853,2025-08-28,C0758,P190,E001,3,UPI,10,4924.8,1309.8
INV05854,2025-08-06,C0276,P072,E004,3,Cash,5,5013.15,1536.15
INV05855,2025-11-24,C0490,P081,E002,3,Cash,5,6204.45,2442.45
INV05856,2025-03-08,C0104,P194,E004,3,UPI,15,4941.9,1437.9
INV05857,2025-05-22,C0704,P116,E001,3,UPI,5,5514.75,1641.75
INV05858,2025-11-02,C0304,P056,E003,3,Cash,5,1125.75,342.75
INV05859,2025-04-01,C0074,P179,E004,3,UPI,15,3761.25,851.25
INV05860,2025-04-08,C0185,P067,E001,1,UPI,5,1126.7,441.7
INV05861,2025-02-01,C0100,P140,E003,1,Credit Card,15,897.6,142.6
INV05862,2025-01-03,C0140,P084,E001,2,UPI,15,1161.1,187.1
INV05863,2025-05-27,C0427,P232,E003,3,UPI,5,1829.7,659.7
INV05864,2025-07-25,C0331,P193,E002,2,UPI,15,1837.7,497.7
INV05865,2025-04-25,C0766,P099,E003,2,UPI,15,4958.9,1462.9
INV05866,2025-10-09,C0116,P230,E001,2,UPI,15,761.6,231.6
INV05867,2025-10-29,C0716,P181,E003,1,UPI,20,1831.2,249.2
INV05868,2025-05-03,C0040,P122,E003,2,UPI,20,800.0,188.0
INV05869,2025-09-09,C0221,P145,E003,2,UPI,10,3652.2,996.2
INV05870,2025-06-02,C0269,P235,E001,2,UPI,5,4535.3,1281.3
INV05871,2025-01-05,C0648,P088,E002,1,UPI,15,579.7,87.7
INV05872,2025-11-15,C0172,P148,E001,1,Cash,0,1976.0,651.0
INV05873,2025-08-11,C0542,P170,E001,3,UPI,5,2969.7,908.7
INV05874,2025-05-23,C0262,P001,E001,2,Cash,20,739.2,87.2
INV05875,2025-10-05,C0624,P065,E002,3,Debit Card,0,2715.0,1161.0
INV05876,2025-01-24,C0196,P121,E003,1,UPI,15,1128.8,361.8
INV05877,2025-03-24,C0464,P214,E002,2,Debit Card,15,1710.2,476.2
INV05878,2025-06-07,C0515,P052,E003,1,UPI,0,1606.0,561.0
INV05879,2025-12-20,C0112,P096,E004,3,Debit Card,5,2593.5,1003.5
INV05880,2025-02-05,C0489,P186,E001,2,Cash,15,2325.6,565.6
INV05881,2025-10-01,C0373,P181,E004,2,UPI,0,4578.0,1414.0
INV05882,2025-10-14,C0118,P217,E002,3,UPI,15,3332.85,770.85
INV05883,2025-05-09,C0459,P171,E001,1,Cash,15,1006.4,269.4
INV05884,2025-01-10,C0030,P154,E002,1,Debit Card,20,715.2,137.2
INV05885,2025-09-16,C0595,P056,E001,1,UPI,0,395.0,134.0
INV05886,2025-10-11,C0066,P086,E004,2,UPI,0,1650.0,508.0
INV05887,2025-09-18,C0661,P139,E002,3,Cash,15,5217.3,750.3
INV05888,2025-07-06,C0249,P039,E001,3,UPI,5,6403.95,1561.95
INV05889,2025-12-27,C0676,P203,E003,1,Credit Card,0,487.0,171.0
INV05890,2025-08-23,C0642,P078,E003,3,UPI,0,3285.0,1377.0
INV05891,2025-10-22,C0548,P075,E004,1,UPI,5,1915.2,461.2
INV05892,2025-08-07,C0358,P222,E001,3,Cash,10,6042.6,1812.6
INV05893,2025-07-02,C0083,P085,E002,3,UPI,10,2627.1,728.1
INV05894,2025-01-29,C0140,P080,E003,3,Cash,0,5424.0,1812.0
INV05895,2025-09-19,C0064,P168,E004,2,UPI,20,1337.6,377.6
INV05896,2025-03-17,C0339,P038,E003,2,UPI,0,3092.0,1120.0
INV05897,2025-02-17,C0590,P122,E003,3,UPI,5,1425.0,507.0
INV05898,2025-04-30,C0583,P040,E004,1,UPI,10,1503.0,377.0
INV05899,2025-08-07,C0134,P072,E004,3,Credit Card,5,5013.15,1536.15
INV05900,2025-09-25,C0537,P218,E004,1,UPI,0,1684.0,577.0
INV05901,2025-05-07,C0777,P002,E004,1,UPI,0,1763.0,690.0
INV05902,2025-01-27,C0284,P072,E003,2,UPI,20,2814.4,496.4
INV05903,2025-12-03,C0052,P042,E002,1,Debit Card,5,1503.85,407.85
INV05904,2025-01-12,C0014,P165,E003,2,UPI,0,1842.0,592.0
INV05905,2025-06-22,C0768,P174,E002,1,UPI,0,1670.0,644.0
INV05906,2025-01-22,C0731,P233,E003,2,UPI,0,1900.0,722.0
INV05907,2025-08-26,C0553,P016,E003,3,UPI,0,1965.0,678.0
INV05908,2025-04-13,C0507,P221,E001,1,UPI,0,1060.0,415.0
INV05909,2025-07-01,C0458,P038,E003,3,UPI,15,3942.3,984.3
INV05910,2025-02-21,C0324,P134,E002,2,UPI,10,3510.0,1070.0
INV05911,2025-08-24,C0680,P160,E003,3,Cash,15,7502.1,2441.1
INV05912,2025-08-26,C0399,P102,E003,2,UPI,0,964.0,318.0
INV05913,2025-10-23,C0310,P095,E001,1,UPI,0,866.0,250.0
INV05914,2025-11-26,C0589,P108,E002,2,UPI,10,1710.0,440.0
INV05915,2025-08-24,C0764,P046,E003,2,Credit Card,20,1464.0,404.0
INV05916,2025-12-27,C0320,P188,E003,1,Debit Card,20,2320.0,657.0
INV05917,2025-01-21,C0407,P130,E003,1,UPI,20,340.8,69.8
INV05918,2025-12-20,C0700,P088,E002,1,Cash,20,545.6,53.6
INV05919,2025-03-10,C0395,P198,E002,3,UPI,15,1887.0,243.0
INV05920,2025-07-16,C0484,P016,E003,2,Cash,5,1244.5,386.5
INV05921,2025-11-22,C0044,P245,E004,3,UPI,5,4776.6,1482.6
INV05922,2025-05-26,C0776,P248,E002,2,Cash,15,3491.8,881.8
INV05923,2025-05-17,C0463,P041,E003,2,UPI,15,1679.6,453.6
INV05924,2025-03-09,C0770,P136,E002,2,UPI,5,2741.7,737.7
INV05925,2025-10-10,C0534,P234,E001,3,UPI,0,7548.0,2796.0
INV05926,2025-02-24,C0476,P017,E002,2,UPI,20,2824.0,778.0
INV05927,2025-01-08,C0426,P056,E003,1,Cash,15,335.75,74.75
INV05928,2025-01-05,C0482,P159,E004,1,Credit Card,20,1323.2,359.2
INV05929,2025-11-04,C0029,P113,E002,3,Credit Card,0,1188.0,420.0
INV05930,2025-05-19,C0325,P068,E001,3,Debit Card,5,5680.05,1456.05
INV05931,2025-06-25,C0119,P064,E001,2,Cash,10,3902.4,1388.4
INV05932,2025-09-15,C0462,P154,E003,3,UPI,5,2547.9,813.9
INV05933,2025-08-19,C0738,P170,E002,2,Cash,15,1771.4,397.4
INV05934,2025-06-18,C0418,P118,E003,3,UPI,5,3046.65,670.65
INV05935,2025-08-26,C0660,P145,E001,1,UPI,5,1927.55,599.55
INV05936,2025-11-15,C0774,P086,E002,2,Cash,20,1320.0,178.0
INV05937,2025-01-29,C0593,P121,E001,2,UPI,15,2257.6,723.6
INV05938,2025-09-06,C0711,P173,E001,1,Cash,0,1774.0,613.0
INV05939,2025-09-11,C0520,P141,E001,2,Cash,5,3933.0,1475.0
INV05940,2025-03-19,C0787,P176,E004,1,Debit Card,15,585.65,80.65
INV05941,2025-08-11,C0287,P164,E002,2,Credit Card,20,4270.4,1010.4
INV05942,2025-07-14,C0581,P112,E001,3,UPI,10,3979.8,850.8
INV05943,2025-09-11,C0484,P118,E001,1,Debit Card,20,855.2,63.2
INV05944,2025-08-13,C0267,P160,E001,3,UPI,20,7060.8,1999.8
INV05945,2025-11-03,C0304,P079,E003,1,Debit Card,0,455.0,120.0
INV05946,2025-11-29,C0714,P055,E004,2,UPI,0,2772.0,1104.0
INV05947,2025-06-09,C0338,P214,E001,3,Credit Card,5,2867.1,1016.1
INV05948,2025-07-23,C0385,P151,E003,3,UPI,10,4041.9,1416.9
INV05949,2025-06-12,C0551,P094,E004,2,Cash,15,3010.7,528.7
INV05950,2025-01-31,C0651,P140,E002,1,UPI,15,897.6,142.6
INV05951,2025-11-09,C0066,P165,E003,3,UPI,5,2624.85,749.85
INV05952,2025-09-01,C0496,P203,E004,3,UPI,10,1314.9,366.9
INV05953,2025-12-10,C0604,P202,E001,1,UPI,20,1164.0,145.0
INV05954,2025-07-02,C0742,P195,E004,3,UPI,0,5040.0,2022.0
INV05955,2025-12-28,C0160,P127,E002,1,UPI,0,1873.0,617.0
INV05956,2025-03-05,C0751,P042,E004,1,UPI,20,1266.4,170.4
INV05957,2025-12-15,C0670,P207,E003,1,Debit Card,15,2369.8,746.8
INV05958,2025-07-04,C0157,P187,E003,1,UPI,10,2584.8,865.8
INV05959,2025-08-06,C0676,P064,E002,2,Debit Card,10,3902.4,1388.4
INV05960,2025-06-23,C0638,P228,E001,2,Credit Card,10,2077.2,509.2
INV05961,2025-12-01,C0249,P191,E004,1,Cash,10,2126.7,707.7
INV05962,2025-07-22,C0067,P170,E003,1,UPI,10,937.8,250.8
INV05963,2025-03-24,C0690,P018,E002,1,Cash,20,1031.2,198.2
INV05964,2025-12-23,C0522,P017,E001,2,UPI,0,3530.0,1484.0
INV05965,2025-07-09,C0658,P159,E004,2,Debit Card,15,2811.8,883.8
INV05966,2025-09-15,C0065,P186,E002,3,UPI,5,3898.8,1258.8
INV05967,2025-08-18,C0152,P069,E003,3,UPI,20,4927.2,895.2
INV05968,2025-12-08,C0535,P064,E004,2,Debit Card,10,3902.4,1388.4
INV05969,2025-02-26,C0021,P207,E001,3,UPI,0,8364.0,3495.0
INV05970,2025-06-10,C0616,P088,E002,3,UPI,20,1636.8,160.8
INV05971,2025-09-02,C0514,P081,E004,3,Credit Card,20,5224.8,1462.8
INV05972,2025-12-03,C0055,P121,E004,2,Debit Card,20,2124.8,590.8
INV05973,2025-01-17,C0314,P232,E004,1,UPI,20,513.6,123.6
INV05974,2025-07-19,C0093,P135,E004,1,UPI,10,1545.3,461.3
INV05975,2025-10-22,C0213,P098,E002,3,UPI,10,4881.6,1293.6
INV05976,2025-05-21,C0001,P092,E003,2,Cash,0,5058.0,1746.0
INV05977,2025-12-07,C0573,P155,E002,1,Credit Card,20,2240.0,629.0
INV05978,2025-07-14,C0601,P109,E001,1,Cash,15,1651.55,223.55
INV05979,2025-09-30,C0340,P101,E004,2,Cash,0,1778.0,522.0
INV05980,2025-07-17,C0010,P039,E001,2,Debit Card,10,4044.6,816.6
INV05981,2025-02-22,C0340,P104,E002,2,Debit Card,15,2465.0,349.0
INV05982,2025-01-25,C0740,P159,E004,2,UPI,20,2646.4,718.4
INV05983,2025-08-12,C0190,P173,E004,2,UPI,20,2838.4,516.4
INV05984,2025-03-17,C0366,P065,E001,3,UPI,0,2715.0,1161.0
INV05985,2025-03-30,C0509,P146,E003,2,UPI,0,1664.0,584.0
INV05986,2025-06-19,C0410,P027,E002,1,UPI,15,973.25,159.25
INV05987,2025-01-18,C0476,P121,E002,2,UPI,15,2257.6,723.6
INV05988,2025-09-13,C0289,P024,E002,3,UPI,15,1856.4,428.4
INV05989,2025-08-10,C0102,P091,E003,2,UPI,15,4669.9,1185.9
INV05990,2025-02-04,C0013,P056,E002,2,UPI,0,790.0,268.0
INV05991,2025-12-13,C0439,P143,E002,3,UPI,5,3297.45,732.45
INV05992,2025-03-01,C0191,P196,E003,3,UPI,20,3297.6,474.6
INV05993,2025-04-19,C0515,P146,E001,1,Cash,5,790.4,250.4
INV05994,2025-03-12,C0214,P113,E001,2,UPI,20,633.6,121.6
INV05995,2025-02-13,C0428,P202,E003,1,UPI,20,1164.0,145.0
INV05996,2025-05-18,C0727,P213,E004,2,UPI,0,2532.0,934.0
INV05997,2025-12-08,C0607,P020,E004,1,UPI,15,1737.4,488.4
INV05998,2025-10-02,C0671,P132,E003,2,UPI,5,3064.7,1172.7
INV05999,2025-04-10,C0589,P016,E002,3,Cash,20,1572.0,285.0
INV06000,2025-01-31,C0321,P140,E004,3,UPI,20,2534.4,269.4
INV06001,2025-11-22,C0650,P134,E001,2,UPI,10,3510.0,1070.0
INV06002,2025-04-11,C0218,P241,E002,3,Debit Card,10,5454.0,1587.0
INV06003,2025-04-18,C0257,P092,E002,3,UPI,5,7207.65,2239.65
INV06004,2025-03-26,C0631,P160,E004,1,UPI,5,2794.9,1107.9
INV06005,2025-11-16,C0560,P137,E002,3,UPI,20,3619.2,718.2
INV06006,2025-01-13,C0597,P082,E002,2,UPI,20,3049.6,869.6
INV06007,2025-07-08,C0164,P206,E003,3,UPI,5,6261.45,1827.45
INV06008,2025-01-31,C0092,P144,E004,1,Debit Card,10,1951.2,363.2
INV06009,2025-01-16,C0568,P191,E003,3,UPI,15,6025.65,1768.65
INV06010,2025-02-21,C0231,P238,E003,1,Debit Card,5,1000.35,336.35
INV06011,2025-07-11,C0182,P059,E002,2,UPI,15,3745.1,1001.1
INV06012,2025-08-15,C0062,P236,E001,3,Debit Card,5,2590.65,982.65
INV06013,2025-06-13,C0636,P076,E003,3,UPI,0,3345.0,1155.0
INV06014,2025-02-05,C0670,P082,E004,2,UPI,10,3430.8,1250.8
INV06015,2025-09-21,C0762,P110,E004,3,Debit Card,10,1628.1,575.1
INV06016,2025-12-25,C0226,P094,E001,3,UPI,10,4781.7,1058.7
INV06017,2025-07-09,C0598,P118,E004,1,Cash,20,855.2,63.2
INV06018,2025-08-26,C0471,P190,E001,1,UPI,0,1824.0,619.0
INV06019,2025-06-03,C0693,P031,E003,3,UPI,20,2270.4,323.4
INV06020,2025-04-10,C0234,P104,E004,3,Cash,5,4132.5,958.5
INV06021,2025-01-08,C0568,P101,E003,3,Credit Card,15,2266.95,382.95
INV06022,2025-09-03,C0728,P246,E002,3,Cash,0,2040.0,870.0
INV06023,2025-12-27,C0496,P103,E004,3,Cash,5,6574.95,2329.95
INV06024,2025-03-25,C0714,P229,E004,1,Cash,10,419.4,78.4
INV06025,2025-11-24,C0680,P110,E001,1,UPI,5,572.85,221.85
INV06026,2025-01-16,C0181,P051,E003,1,Credit Card,5,2656.2,872.2
INV06027,2025-08-14,C0542,P008,E001,2,UPI,0,5156.0,2038.0
INV06028,2025-09-25,C0568,P244,E001,1,UPI,10,2477.7,858.7
INV06029,2025-07-24,C0319,P121,E001,2,UPI,0,2656.0,1122.0
INV06030,2025-01-10,C0322,P083,E003,1,UPI,20,927.2,71.2
INV06031,2025-01-03,C0415,P237,E003,2,UPI,10,4825.8,1683.8
INV06032,2025-02-09,C0157,P075,E004,1,UPI,5,1915.2,461.2
INV06033,2025-03-15,C0768,P104,E004,3,UPI,15,3697.5,523.5
INV06034,2025-03-01,C0172,P031,E004,1,Credit Card,10,851.4,202.4
INV06035,2025-03-19,C0732,P163,E004,1,UPI,20,644.8,48.8
INV06036,2025-11-17,C0015,P008,E001,3,Credit Card,0,7734.0,3057.0
INV06037,2025-10-18,C0288,P170,E001,1,Debit Card,0,1042.0,355.0
INV06038,2025-07-30,C0774,P075,E004,1,UPI,0,2016.0,562.0
INV06039,2025-07-24,C0783,P201,E004,2,UPI,20,1776.0,394.0
INV06040,2025-12-31,C0046,P202,E001,1,UPI,20,1164.0,145.0
